name,path_bam,sizeFactor
siCtrl_MTA2.1,/Volumes/PromisePegasus/_Service_/S036_skin_MTA_figures/data/bigwigs/MTA2_bams/siCtrl_MTA2-1_rmBL.bam,1.11596943652875
siCtrl_MTA2.2,/Volumes/PromisePegasus/_Service_/S036_skin_MTA_figures/data/bigwigs/MTA2_bams/siCtrl_MTA2-2_rmBL.bam,0.724514059849681
siCtrl_MTA2.3,/Volumes/PromisePegasus/_Service_/S036_skin_MTA_figures/data/bigwigs/MTA2_bams/siCtrl_MTA2-3_rmBL.bam,0.838767772667806
siLINC00941_MTA2.1,/Volumes/PromisePegasus/_Service_/S036_skin_MTA_figures/data/bigwigs/MTA2_bams/siLINC00941_MTA2-1_rmBL.bam,1.29804094517954
siLINC00941_MTA2.2,/Volumes/PromisePegasus/_Service_/S036_skin_MTA_figures/data/bigwigs/MTA2_bams/siLINC00941_MTA2-2_rmBL.bam,1.1117677445339
siLINC00941_MTA2.3,/Volumes/PromisePegasus/_Service_/S036_skin_MTA_figures/data/bigwigs/MTA2_bams/siLINC00941_MTA2-3_rmBL.bam,0.953738184982183
